1708150239.548825 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708159398.776747 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:14.00 test-cpu-determinism.gtofd.exe
1708159399.981465 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:15.20 test-cpu-determinism.gtofd.exe
1708159401.186490 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:16.40 test-cpu-determinism.gtofd.exe
1708159402.398325 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:17.62 test-cpu-determinism.gtofd.exe
1708159403.612045 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:18.83 test-cpu-determinism.gtofd.exe
1708159404.822543 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:20.04 test-cpu-determinism.gtofd.exe
1708159406.031573 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:21.25 test-cpu-determinism.gtofd.exe
1708159407.244035 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:22.46 test-cpu-determinism.gtofd.exe
1708159408.457330 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:23.68 test-cpu-determinism.gtofd.exe
1708159409.663202 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:24.88 test-cpu-determinism.gtofd.exe
1708159410.907322 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:26.12 test-cpu-determinism.gtofd.exe
1708159412.115422 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:27.33 test-cpu-determinism.gtofd.exe
1708159413.322863 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:28.54 test-cpu-determinism.gtofd.exe
1708159414.528477 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:29.75 test-cpu-determinism.gtofd.exe
1708159415.748713 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:30.97 test-cpu-determinism.gtofd.exe
1708159416.974115 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  75:32.19 test-cpu-determinism.gtofd.exe
1708159418.223526 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:33.44 test-cpu-determinism.gtofd.exe
1708159419.454755 4  96.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:34.67 test-cpu-determinism.gtofd.exe
1708159420.658615 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:35.88 test-cpu-determinism.gtofd.exe
1708159421.883588 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:37.10 test-cpu-determinism.gtofd.exe
1708159423.097685 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:38.32 test-cpu-determinism.gtofd.exe
1708159424.336406 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:39.55 test-cpu-determinism.gtofd.exe
1708159425.593494 4  97.7  119506 root       0 -20    8380   1136   1032 R   0.0  75:40.81 test-cpu-determinism.gtofd.exe
1708159426.845545 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:42.07 test-cpu-determinism.gtofd.exe
1708159428.089838 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:43.31 test-cpu-determinism.gtofd.exe
1708159429.326799 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:44.55 test-cpu-determinism.gtofd.exe
1708159430.564485 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:45.79 test-cpu-determinism.gtofd.exe
1708159431.771405 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:46.99 test-cpu-determinism.gtofd.exe
1708159432.993442 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:48.22 test-cpu-determinism.gtofd.exe
1708159434.200682 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:49.43 test-cpu-determinism.gtofd.exe
1708159435.410406 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:50.63 test-cpu-determinism.gtofd.exe
1708159436.624143 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:51.84 test-cpu-determinism.gtofd.exe
1708159437.831345 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:53.05 test-cpu-determinism.gtofd.exe
1708159439.046809 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:54.26 test-cpu-determinism.gtofd.exe
1708159440.291551 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708159440.291629 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:55.51 test-cpu-determinism.gtofd.exe
1708159441.498141 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  75:56.71 test-cpu-determinism.gtofd.exe
1708159442.701987 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:57.92 test-cpu-determinism.gtofd.exe
1708159443.993650 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  75:59.21 test-cpu-determinism.gtofd.exe
1708159445.232749 4  97.6  119506 root       0 -20    8380   1136   1032 R   0.0  76:00.45 test-cpu-determinism.gtofd.exe
1708159446.505714 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:01.72 test-cpu-determinism.gtofd.exe
1708159447.721681 4  97.6  119506 root       0 -20    8380   1136   1032 R   0.0  76:02.94 test-cpu-determinism.gtofd.exe
1708159448.976589 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:04.19 test-cpu-determinism.gtofd.exe
1708159450.186291 4  96.8  119506 root       0 -20    8380   1136   1032 R   0.0  76:05.40 test-cpu-determinism.gtofd.exe
1708159451.391540 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:06.61 test-cpu-determinism.gtofd.exe
1708159452.613568 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:07.83 test-cpu-determinism.gtofd.exe
1708159453.895270 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:09.11 test-cpu-determinism.gtofd.exe
1708159455.156201 4  97.7  119506 root       0 -20    8380   1136   1032 R   0.0  76:10.37 test-cpu-determinism.gtofd.exe
1708159456.362612 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:11.58 test-cpu-determinism.gtofd.exe
1708159457.581580 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:12.80 test-cpu-determinism.gtofd.exe
1708159458.787506 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:14.00 test-cpu-determinism.gtofd.exe
1708159460.011336 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:15.22 test-cpu-determinism.gtofd.exe
1708159460.011406 4   0.8   64015 root      20   0       0      0      0 I   0.0   0:01.26 [kworker/4:2-events]
1708159461.292795 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:16.51 test-cpu-determinism.gtofd.exe
1708159462.544121 4  97.7  119506 root       0 -20    8380   1136   1032 R   0.0  76:17.76 test-cpu-determinism.gtofd.exe
1708159463.784709 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:19.01 test-cpu-determinism.gtofd.exe
1708159464.989798 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:20.21 test-cpu-determinism.gtofd.exe
1708159466.230004 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:21.45 test-cpu-determinism.gtofd.exe
1708159467.489407 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:22.71 test-cpu-determinism.gtofd.exe
1708159468.747161 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:23.97 test-cpu-determinism.gtofd.exe
1708159469.970403 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:25.19 test-cpu-determinism.gtofd.exe
1708159471.189087 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:26.41 test-cpu-determinism.gtofd.exe
1708159472.489033 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:27.71 test-cpu-determinism.gtofd.exe
1708159473.703144 4  95.3  119506 root       0 -20    8380   1136   1032 R   0.0  76:28.92 test-cpu-determinism.gtofd.exe
1708159474.947391 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:30.17 test-cpu-determinism.gtofd.exe
1708159476.179038 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:31.40 test-cpu-determinism.gtofd.exe
1708159477.422371 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:32.64 test-cpu-determinism.gtofd.exe
1708159478.657468 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:33.88 test-cpu-determinism.gtofd.exe
1708159479.896390 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  76:35.11 test-cpu-determinism.gtofd.exe
1708159481.127264 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:36.34 test-cpu-determinism.gtofd.exe
1708159482.360045 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:37.57 test-cpu-determinism.gtofd.exe
1708159483.594579 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:38.79 test-cpu-determinism.gtofd.exe
1708159484.841123 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:40.04 test-cpu-determinism.gtofd.exe
1708159486.062853 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:41.26 test-cpu-determinism.gtofd.exe
1708159487.284607 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:42.48 test-cpu-determinism.gtofd.exe
1708159488.496914 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:43.69 test-cpu-determinism.gtofd.exe
1708159489.699483 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:44.89 test-cpu-determinism.gtofd.exe
1708159490.944326 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:46.14 test-cpu-determinism.gtofd.exe
1708159492.180782 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:47.38 test-cpu-determinism.gtofd.exe
1708159493.412380 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  76:48.61 test-cpu-determinism.gtofd.exe
1708159494.620432 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:49.82 test-cpu-determinism.gtofd.exe
1708159495.826959 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  76:51.02 test-cpu-determinism.gtofd.exe
1708159497.033935 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:52.23 test-cpu-determinism.gtofd.exe
1708159498.243465 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:53.44 test-cpu-determinism.gtofd.exe
1708159499.457832 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708159499.457935 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:54.65 test-cpu-determinism.gtofd.exe
1708159500.708619 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:55.90 test-cpu-determinism.gtofd.exe
1708159501.933744 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:57.13 test-cpu-determinism.gtofd.exe
1708159503.163091 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  76:58.36 test-cpu-determinism.gtofd.exe
1708159504.402461 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  76:59.60 test-cpu-determinism.gtofd.exe
1708159505.611538 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:00.80 test-cpu-determinism.gtofd.exe
1708159506.845093 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:02.04 test-cpu-determinism.gtofd.exe
1708159508.098460 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:03.28 test-cpu-determinism.gtofd.exe
1708159509.331693 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:04.52 test-cpu-determinism.gtofd.exe
1708159510.582317 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:05.77 test-cpu-determinism.gtofd.exe
1708159511.833016 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:07.02 test-cpu-determinism.gtofd.exe
1708159513.055989 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:08.24 test-cpu-determinism.gtofd.exe
1708159514.306606 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:09.49 test-cpu-determinism.gtofd.exe
1708159515.563622 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:10.75 test-cpu-determinism.gtofd.exe
1708159516.809316 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  77:11.99 test-cpu-determinism.gtofd.exe
1708159518.019514 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:13.20 test-cpu-determinism.gtofd.exe
1708159519.244309 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:14.44 test-cpu-determinism.gtofd.exe
1708159520.480430 4  98.4  119506 root       0 -20    8380   1136   1032 R   0.0  77:15.67 test-cpu-determinism.gtofd.exe
1708159521.702083 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:16.89 test-cpu-determinism.gtofd.exe
1708159522.907492 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:18.10 test-cpu-determinism.gtofd.exe
1708159524.131306 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:19.32 test-cpu-determinism.gtofd.exe
1708159525.350158 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:20.54 test-cpu-determinism.gtofd.exe
1708159526.608933 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:21.80 test-cpu-determinism.gtofd.exe
1708159527.815470 4  99.2  119506 root       0 -20    8380   1136   1032 R   0.0  77:23.00 test-cpu-determinism.gtofd.exe
1708159529.027470 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:24.21 test-cpu-determinism.gtofd.exe
1708159530.259731 4  99.9  119506 root       0 -20    8380   1136   1032 R   0.0  77:25.45 test-cpu-determinism.gtofd.exe
1708159531.487156 4  62.6  136149 root       0 -20    8380   1096    992 R   0.0   0:00.77 test-cpu-determinism.rdtsc.exe
1708159532.700688 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:01.98 test-cpu-determinism.rdtsc.exe
1708159533.933182 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:03.22 test-cpu-determinism.rdtsc.exe
1708159535.156396 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:04.44 test-cpu-determinism.rdtsc.exe
1708159536.405758 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:05.69 test-cpu-determinism.rdtsc.exe
1708159537.643450 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:06.93 test-cpu-determinism.rdtsc.exe
1708159538.846931 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:08.13 test-cpu-determinism.rdtsc.exe
1708159540.050067 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:09.33 test-cpu-determinism.rdtsc.exe
1708159541.281499 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:10.56 test-cpu-determinism.rdtsc.exe
1708159542.495909 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:11.78 test-cpu-determinism.rdtsc.exe
1708159543.737703 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:13.02 test-cpu-determinism.rdtsc.exe
1708159544.990268 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:14.27 test-cpu-determinism.rdtsc.exe
1708159546.244267 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:15.53 test-cpu-determinism.rdtsc.exe
1708159547.492385 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:16.77 test-cpu-determinism.rdtsc.exe
1708159548.698321 4  96.8  136149 root       0 -20    8380   1096    992 R   0.0   0:17.98 test-cpu-determinism.rdtsc.exe
1708159549.917027 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:19.20 test-cpu-determinism.rdtsc.exe
1708159551.132167 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:20.41 test-cpu-determinism.rdtsc.exe
1708159552.366702 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:21.65 test-cpu-determinism.rdtsc.exe
1708159553.600512 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   0:22.88 test-cpu-determinism.rdtsc.exe
1708159554.804585 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:24.08 test-cpu-determinism.rdtsc.exe
1708159556.053741 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:25.33 test-cpu-determinism.rdtsc.exe
1708159557.287427 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:26.56 test-cpu-determinism.rdtsc.exe
1708159558.556221 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:27.83 test-cpu-determinism.rdtsc.exe
1708159558.556454 4   0.8   64015 root      20   0       0      0      0 I   0.0   0:01.27 [kworker/4:2-events]
1708159559.787889 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708159559.788023 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:29.06 test-cpu-determinism.rdtsc.exe
1708159561.047789 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:30.32 test-cpu-determinism.rdtsc.exe
1708159562.273128 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   0:31.55 test-cpu-determinism.rdtsc.exe
1708159563.479797 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:32.76 test-cpu-determinism.rdtsc.exe
1708159564.683130 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:33.96 test-cpu-determinism.rdtsc.exe
1708159565.904194 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:35.18 test-cpu-determinism.rdtsc.exe
1708159567.107816 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:36.38 test-cpu-determinism.rdtsc.exe
1708159568.311535 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:37.58 test-cpu-determinism.rdtsc.exe
1708159569.516239 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:38.79 test-cpu-determinism.rdtsc.exe
1708159570.753737 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:40.02 test-cpu-determinism.rdtsc.exe
1708159571.958414 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:41.23 test-cpu-determinism.rdtsc.exe
1708159573.168997 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:42.44 test-cpu-determinism.rdtsc.exe
1708159574.374426 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:43.65 test-cpu-determinism.rdtsc.exe
1708159575.584827 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:44.85 test-cpu-determinism.rdtsc.exe
1708159576.795044 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:46.07 test-cpu-determinism.rdtsc.exe
1708159578.015032 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:47.28 test-cpu-determinism.rdtsc.exe
1708159579.256263 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:48.52 test-cpu-determinism.rdtsc.exe
1708159580.503960 4  96.9  136149 root       0 -20    8380   1096    992 R   0.0   0:49.76 test-cpu-determinism.rdtsc.exe
1708159581.709321 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:50.97 test-cpu-determinism.rdtsc.exe
1708159582.949546 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:52.21 test-cpu-determinism.rdtsc.exe
1708159584.195220 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:53.46 test-cpu-determinism.rdtsc.exe
1708159585.434197 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   0:54.69 test-cpu-determinism.rdtsc.exe
1708159586.672057 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   0:55.93 test-cpu-determinism.rdtsc.exe
1708159587.912266 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:57.17 test-cpu-determinism.rdtsc.exe
1708159589.125928 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:58.38 test-cpu-determinism.rdtsc.exe
1708159590.359215 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   0:59.62 test-cpu-determinism.rdtsc.exe
1708159591.600317 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:00.86 test-cpu-determinism.rdtsc.exe
1708159592.813948 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:02.07 test-cpu-determinism.rdtsc.exe
1708159594.049904 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:03.31 test-cpu-determinism.rdtsc.exe
1708159595.314836 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:04.58 test-cpu-determinism.rdtsc.exe
1708159596.519345 4  97.6  136149 root       0 -20    8380   1096    992 R   0.0   1:05.78 test-cpu-determinism.rdtsc.exe
1708159597.732403 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:06.99 test-cpu-determinism.rdtsc.exe
1708159598.969953 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:08.23 test-cpu-determinism.rdtsc.exe
1708159600.196061 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:09.45 test-cpu-determinism.rdtsc.exe
1708159601.408756 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:10.67 test-cpu-determinism.rdtsc.exe
1708159602.677453 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:11.94 test-cpu-determinism.rdtsc.exe
1708159603.881839 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:13.14 test-cpu-determinism.rdtsc.exe
1708159605.085695 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:14.35 test-cpu-determinism.rdtsc.exe
1708159606.289779 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:15.55 test-cpu-determinism.rdtsc.exe
1708159607.494174 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:16.76 test-cpu-determinism.rdtsc.exe
1708159608.709177 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:17.97 test-cpu-determinism.rdtsc.exe
1708159609.953515 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:19.22 test-cpu-determinism.rdtsc.exe
1708159611.207674 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:20.47 test-cpu-determinism.rdtsc.exe
1708159612.412099 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:21.68 test-cpu-determinism.rdtsc.exe
1708159613.616170 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:22.88 test-cpu-determinism.rdtsc.exe
1708159614.837867 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:24.10 test-cpu-determinism.rdtsc.exe
1708159616.043808 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:25.31 test-cpu-determinism.rdtsc.exe
1708159617.305000 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:26.57 test-cpu-determinism.rdtsc.exe
1708159618.545233 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:27.80 test-cpu-determinism.rdtsc.exe
1708159619.749793 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708159619.749890 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:29.00 test-cpu-determinism.rdtsc.exe
1708159621.000870 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:30.26 test-cpu-determinism.rdtsc.exe
1708159622.232111 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:31.49 test-cpu-determinism.rdtsc.exe
1708159623.435590 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:32.69 test-cpu-determinism.rdtsc.exe
1708159624.667859 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:33.92 test-cpu-determinism.rdtsc.exe
1708159625.893401 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:35.14 test-cpu-determinism.rdtsc.exe
1708159627.131151 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:36.38 test-cpu-determinism.rdtsc.exe
1708159628.363833 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:37.62 test-cpu-determinism.rdtsc.exe
1708159629.619557 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:38.87 test-cpu-determinism.rdtsc.exe
1708159630.826719 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:40.08 test-cpu-determinism.rdtsc.exe
1708159632.033210 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:41.28 test-cpu-determinism.rdtsc.exe
1708159633.248183 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:42.50 test-cpu-determinism.rdtsc.exe
1708159634.454572 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:43.70 test-cpu-determinism.rdtsc.exe
1708159635.659354 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:44.91 test-cpu-determinism.rdtsc.exe
1708159636.872320 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:46.12 test-cpu-determinism.rdtsc.exe
1708159638.108481 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:47.36 test-cpu-determinism.rdtsc.exe
1708159639.331131 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:48.58 test-cpu-determinism.rdtsc.exe
1708159640.563431 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:49.82 test-cpu-determinism.rdtsc.exe
1708159641.777790 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:51.03 test-cpu-determinism.rdtsc.exe
1708159642.983088 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:52.24 test-cpu-determinism.rdtsc.exe
1708159644.190566 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   1:53.44 test-cpu-determinism.rdtsc.exe
1708159645.446641 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:54.70 test-cpu-determinism.rdtsc.exe
1708159646.683374 4  97.6  136149 root       0 -20    8380   1096    992 R   0.0   1:55.93 test-cpu-determinism.rdtsc.exe
1708159647.937335 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:57.18 test-cpu-determinism.rdtsc.exe
1708159649.144950 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   1:58.39 test-cpu-determinism.rdtsc.exe
1708159650.382178 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   1:59.63 test-cpu-determinism.rdtsc.exe
1708159651.587702 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   2:00.83 test-cpu-determinism.rdtsc.exe
1708159652.826236 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:02.07 test-cpu-determinism.rdtsc.exe
1708159654.049564 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:03.29 test-cpu-determinism.rdtsc.exe
1708159655.253155 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   2:04.50 test-cpu-determinism.rdtsc.exe
1708159656.478495 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:05.72 test-cpu-determinism.rdtsc.exe
1708159657.682975 4  98.4  136149 root       0 -20    8380   1096    992 R   0.0   2:06.93 test-cpu-determinism.rdtsc.exe
1708159658.887079 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:08.14 test-cpu-determinism.rdtsc.exe
1708159660.094212 4  99.2  136149 root       0 -20    8380   1096    992 R   0.0   2:09.34 test-cpu-determinism.rdtsc.exe
1708159661.300653 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:10.55 test-cpu-determinism.rdtsc.exe
1708159662.575736 4  99.9  136149 root       0 -20    8380   1096    992 R   0.0   2:11.82 test-cpu-determinism.rdtsc.exe
