1708140731.711486 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143652.609447 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  15:54.49 test-cpu-determinism.rdtsc.exe
1708143653.663879 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  15:55.54 test-cpu-determinism.rdtsc.exe
1708143654.720385 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143654.720406 4  99.1   79886 root       0 -20    8380   1172   1068 R   0.0  15:56.59 test-cpu-determinism.rdtsc.exe
1708143655.774878 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  15:57.64 test-cpu-determinism.rdtsc.exe
1708143656.829914 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  15:58.70 test-cpu-determinism.rdtsc.exe
1708143657.884041 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  15:59.75 test-cpu-determinism.rdtsc.exe
1708143658.932074 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:00.80 test-cpu-determinism.rdtsc.exe
1708143659.999207 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:01.87 test-cpu-determinism.rdtsc.exe
1708143661.050459 4  99.1   79886 root       0 -20    8380   1172   1068 R   0.0  16:02.92 test-cpu-determinism.rdtsc.exe
1708143662.099060 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:03.97 test-cpu-determinism.rdtsc.exe
1708143663.147033 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:05.01 test-cpu-determinism.rdtsc.exe
1708143664.201146 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:06.06 test-cpu-determinism.rdtsc.exe
1708143665.250352 4  99.1   79886 root       0 -20    8380   1172   1068 R   0.0  16:07.11 test-cpu-determinism.rdtsc.exe
1708143666.299739 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:08.16 test-cpu-determinism.rdtsc.exe
1708143667.353506 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:09.21 test-cpu-determinism.rdtsc.exe
1708143668.404087 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:10.26 test-cpu-determinism.rdtsc.exe
1708143669.453545 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:11.31 test-cpu-determinism.rdtsc.exe
1708143670.504437 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:12.36 test-cpu-determinism.rdtsc.exe
1708143671.557185 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:13.41 test-cpu-determinism.rdtsc.exe
1708143672.613272 4  99.9   79886 root       0 -20    8380   1172   1068 R   0.0  16:14.47 test-cpu-determinism.rdtsc.exe
1708143673.670767 4  28.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:00.30 test-cpu-determinism.woclo.exe
1708143674.730940 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:01.36 test-cpu-determinism.woclo.exe
1708143675.786117 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:02.42 test-cpu-determinism.woclo.exe
1708143676.840176 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   0:03.47 test-cpu-determinism.woclo.exe
1708143677.895024 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:04.53 test-cpu-determinism.woclo.exe
1708143678.948399 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:05.57 test-cpu-determinism.woclo.exe
1708143679.997046 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:06.63 test-cpu-determinism.woclo.exe
1708143681.051371 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:07.67 test-cpu-determinism.woclo.exe
1708143682.110374 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   0:08.73 test-cpu-determinism.woclo.exe
1708143683.160727 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:09.77 test-cpu-determinism.woclo.exe
1708143684.210105 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:10.82 test-cpu-determinism.woclo.exe
1708143685.259560 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:11.87 test-cpu-determinism.woclo.exe
1708143686.312562 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:12.92 test-cpu-determinism.woclo.exe
1708143687.358833 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:13.97 test-cpu-determinism.woclo.exe
1708143688.408044 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:15.01 test-cpu-determinism.woclo.exe
1708143689.458455 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:16.07 test-cpu-determinism.woclo.exe
1708143690.507545 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:17.11 test-cpu-determinism.woclo.exe
1708143691.556574 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:18.17 test-cpu-determinism.woclo.exe
1708143692.606808 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:19.21 test-cpu-determinism.woclo.exe
1708143693.655281 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:20.26 test-cpu-determinism.woclo.exe
1708143694.702471 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:21.31 test-cpu-determinism.woclo.exe
1708143695.758518 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:22.37 test-cpu-determinism.woclo.exe
1708143696.812424 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   0:23.42 test-cpu-determinism.woclo.exe
1708143697.861119 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:24.47 test-cpu-determinism.woclo.exe
1708143698.916406 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:25.52 test-cpu-determinism.woclo.exe
1708143699.965661 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:26.57 test-cpu-determinism.woclo.exe
1708143701.015628 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:27.62 test-cpu-determinism.woclo.exe
1708143702.065268 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:28.67 test-cpu-determinism.woclo.exe
1708143703.116279 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:29.71 test-cpu-determinism.woclo.exe
1708143704.165982 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:30.77 test-cpu-determinism.woclo.exe
1708143705.221844 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   0:31.82 test-cpu-determinism.woclo.exe
1708143706.269924 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143706.269957 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:32.87 test-cpu-determinism.woclo.exe
1708143707.319290 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:33.92 test-cpu-determinism.woclo.exe
1708143708.366801 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:34.97 test-cpu-determinism.woclo.exe
1708143709.415155 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:36.01 test-cpu-determinism.woclo.exe
1708143710.462671 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:37.06 test-cpu-determinism.woclo.exe
1708143711.511031 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:38.11 test-cpu-determinism.woclo.exe
1708143712.559323 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:39.17 test-cpu-determinism.woclo.exe
1708143713.605986 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:40.21 test-cpu-determinism.woclo.exe
1708143714.653959 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:41.26 test-cpu-determinism.woclo.exe
1708143715.701739 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:42.31 test-cpu-determinism.woclo.exe
1708143716.749984 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:43.36 test-cpu-determinism.woclo.exe
1708143717.804369 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:44.41 test-cpu-determinism.woclo.exe
1708143718.853599 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:45.46 test-cpu-determinism.woclo.exe
1708143719.901028 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:46.51 test-cpu-determinism.woclo.exe
1708143720.948459 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:47.55 test-cpu-determinism.woclo.exe
1708143721.996070 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:48.60 test-cpu-determinism.woclo.exe
1708143723.045117 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:49.65 test-cpu-determinism.woclo.exe
1708143724.093218 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:50.70 test-cpu-determinism.woclo.exe
1708143725.140989 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:51.75 test-cpu-determinism.woclo.exe
1708143726.189637 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:52.80 test-cpu-determinism.woclo.exe
1708143727.244598 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:53.85 test-cpu-determinism.woclo.exe
1708143728.298547 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:54.91 test-cpu-determinism.woclo.exe
1708143729.351009 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:55.96 test-cpu-determinism.woclo.exe
1708143730.399370 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   0:57.01 test-cpu-determinism.woclo.exe
1708143731.446641 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   0:58.05 test-cpu-determinism.woclo.exe
1708143732.496679 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   0:59.09 test-cpu-determinism.woclo.exe
1708143733.545143 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:00.15 test-cpu-determinism.woclo.exe
1708143734.595178 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:01.19 test-cpu-determinism.woclo.exe
1708143735.645521 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:02.25 test-cpu-determinism.woclo.exe
1708143735.645543 4   1.0   64015 root      20   0       0      0      0 I   0.0   0:00.30 [kworker/4:2-events]
1708143736.699750 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:03.30 test-cpu-determinism.woclo.exe
1708143737.747146 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:04.35 test-cpu-determinism.woclo.exe
1708143738.794750 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:05.40 test-cpu-determinism.woclo.exe
1708143739.842819 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:06.44 test-cpu-determinism.woclo.exe
1708143740.896858 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:07.51 test-cpu-determinism.woclo.exe
1708143741.944527 4  98.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:08.54 test-cpu-determinism.woclo.exe
1708143742.997440 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:09.60 test-cpu-determinism.woclo.exe
1708143744.051787 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:10.65 test-cpu-determinism.woclo.exe
1708143745.106699 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:11.71 test-cpu-determinism.woclo.exe
1708143746.161694 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:12.77 test-cpu-determinism.woclo.exe
1708143747.226781 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:13.83 test-cpu-determinism.woclo.exe
1708143748.291604 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:14.90 test-cpu-determinism.woclo.exe
1708143749.343803 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:15.95 test-cpu-determinism.woclo.exe
1708143750.393306 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:17.00 test-cpu-determinism.woclo.exe
1708143751.446722 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:18.05 test-cpu-determinism.woclo.exe
1708143752.494079 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:19.10 test-cpu-determinism.woclo.exe
1708143753.540535 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:20.15 test-cpu-determinism.woclo.exe
1708143754.596882 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:21.21 test-cpu-determinism.woclo.exe
1708143755.658356 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:22.27 test-cpu-determinism.woclo.exe
1708143756.714846 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143756.714866 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:23.32 test-cpu-determinism.woclo.exe
1708143757.771111 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:24.38 test-cpu-determinism.woclo.exe
1708143758.828610 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:25.44 test-cpu-determinism.woclo.exe
1708143759.885153 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:26.49 test-cpu-determinism.woclo.exe
1708143760.941164 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:27.55 test-cpu-determinism.woclo.exe
1708143761.997041 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:28.60 test-cpu-determinism.woclo.exe
1708143763.050439 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:29.66 test-cpu-determinism.woclo.exe
1708143764.111125 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:30.72 test-cpu-determinism.woclo.exe
1708143765.158197 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:31.76 test-cpu-determinism.woclo.exe
1708143766.205144 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:32.81 test-cpu-determinism.woclo.exe
1708143767.257365 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:33.86 test-cpu-determinism.woclo.exe
1708143768.309727 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:34.92 test-cpu-determinism.woclo.exe
1708143769.366200 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:35.97 test-cpu-determinism.woclo.exe
1708143770.432275 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:37.03 test-cpu-determinism.woclo.exe
1708143771.492535 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:38.09 test-cpu-determinism.woclo.exe
1708143772.539883 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:39.14 test-cpu-determinism.woclo.exe
1708143773.587103 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:40.19 test-cpu-determinism.woclo.exe
1708143774.639127 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:41.24 test-cpu-determinism.woclo.exe
1708143775.686310 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:42.29 test-cpu-determinism.woclo.exe
1708143776.733277 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:43.33 test-cpu-determinism.woclo.exe
1708143777.785634 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:44.39 test-cpu-determinism.woclo.exe
1708143778.845782 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:45.45 test-cpu-determinism.woclo.exe
1708143779.893284 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:46.49 test-cpu-determinism.woclo.exe
1708143780.939886 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:47.54 test-cpu-determinism.woclo.exe
1708143781.987432 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:48.59 test-cpu-determinism.woclo.exe
1708143783.034722 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   1:49.63 test-cpu-determinism.woclo.exe
1708143784.081515 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:50.68 test-cpu-determinism.woclo.exe
1708143785.130070 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:51.73 test-cpu-determinism.woclo.exe
1708143786.186921 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:52.79 test-cpu-determinism.woclo.exe
1708143787.242945 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:53.84 test-cpu-determinism.woclo.exe
1708143788.299329 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:54.90 test-cpu-determinism.woclo.exe
1708143789.348444 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   1:55.95 test-cpu-determinism.woclo.exe
1708143790.397066 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:57.00 test-cpu-determinism.woclo.exe
1708143791.446643 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:58.05 test-cpu-determinism.woclo.exe
1708143792.496389 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   1:59.10 test-cpu-determinism.woclo.exe
1708143793.547346 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:00.15 test-cpu-determinism.woclo.exe
1708143794.594900 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:01.20 test-cpu-determinism.woclo.exe
1708143795.647858 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:02.25 test-cpu-determinism.woclo.exe
1708143796.707736 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:03.31 test-cpu-determinism.woclo.exe
1708143797.755810 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:04.36 test-cpu-determinism.woclo.exe
1708143798.822261 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:05.43 test-cpu-determinism.woclo.exe
1708143799.875419 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:06.48 test-cpu-determinism.woclo.exe
1708143800.923001 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:07.53 test-cpu-determinism.woclo.exe
1708143801.968989 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:08.58 test-cpu-determinism.woclo.exe
1708143803.023241 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:09.63 test-cpu-determinism.woclo.exe
1708143804.075175 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:10.68 test-cpu-determinism.woclo.exe
1708143805.123438 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:11.73 test-cpu-determinism.woclo.exe
1708143806.177282 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:12.79 test-cpu-determinism.woclo.exe
1708143807.231885 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:13.84 test-cpu-determinism.woclo.exe
1708143808.285943 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143808.285984 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:14.89 test-cpu-determinism.woclo.exe
1708143809.341194 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:15.95 test-cpu-determinism.woclo.exe
1708143810.395450 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:17.00 test-cpu-determinism.woclo.exe
1708143811.450317 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:18.06 test-cpu-determinism.woclo.exe
1708143812.504678 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:19.11 test-cpu-determinism.woclo.exe
1708143813.558680 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:20.17 test-cpu-determinism.woclo.exe
1708143814.611482 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:21.22 test-cpu-determinism.woclo.exe
1708143815.664920 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:22.27 test-cpu-determinism.woclo.exe
1708143816.718761 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:23.33 test-cpu-determinism.woclo.exe
1708143817.779584 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:24.39 test-cpu-determinism.woclo.exe
1708143818.838648 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:25.44 test-cpu-determinism.woclo.exe
1708143819.892023 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:26.49 test-cpu-determinism.woclo.exe
1708143820.948846 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:27.55 test-cpu-determinism.woclo.exe
1708143822.004271 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:28.60 test-cpu-determinism.woclo.exe
1708143823.059623 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:29.66 test-cpu-determinism.woclo.exe
1708143824.120782 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:30.72 test-cpu-determinism.woclo.exe
1708143825.180772 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:31.79 test-cpu-determinism.woclo.exe
1708143826.233778 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:32.84 test-cpu-determinism.woclo.exe
1708143827.291962 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:33.89 test-cpu-determinism.woclo.exe
1708143828.351351 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:34.95 test-cpu-determinism.woclo.exe
1708143829.398467 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:36.00 test-cpu-determinism.woclo.exe
1708143830.445704 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:37.05 test-cpu-determinism.woclo.exe
1708143831.492157 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   2:38.09 test-cpu-determinism.woclo.exe
1708143832.540136 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:39.14 test-cpu-determinism.woclo.exe
1708143833.587989 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:40.19 test-cpu-determinism.woclo.exe
1708143834.637461 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:41.24 test-cpu-determinism.woclo.exe
1708143835.684878 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:42.29 test-cpu-determinism.woclo.exe
1708143836.732090 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   2:43.33 test-cpu-determinism.woclo.exe
1708143837.783109 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:44.38 test-cpu-determinism.woclo.exe
1708143838.837289 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:45.44 test-cpu-determinism.woclo.exe
1708143839.896719 4  98.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:46.48 test-cpu-determinism.woclo.exe
1708143840.943453 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   2:47.52 test-cpu-determinism.woclo.exe
1708143841.990473 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:48.57 test-cpu-determinism.woclo.exe
1708143843.037744 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:49.62 test-cpu-determinism.woclo.exe
1708143844.085067 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:50.67 test-cpu-determinism.woclo.exe
1708143845.136479 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:51.72 test-cpu-determinism.woclo.exe
1708143846.189225 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:52.77 test-cpu-determinism.woclo.exe
1708143847.238804 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:53.82 test-cpu-determinism.woclo.exe
1708143848.293976 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:54.87 test-cpu-determinism.woclo.exe
1708143849.347519 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:55.93 test-cpu-determinism.woclo.exe
1708143850.404655 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:56.99 test-cpu-determinism.woclo.exe
1708143851.459420 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   2:58.04 test-cpu-determinism.woclo.exe
1708143852.513920 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   2:59.09 test-cpu-determinism.woclo.exe
1708143853.563194 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:00.14 test-cpu-determinism.woclo.exe
1708143854.611310 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:01.19 test-cpu-determinism.woclo.exe
1708143855.657970 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:02.24 test-cpu-determinism.woclo.exe
1708143856.712393 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:03.29 test-cpu-determinism.woclo.exe
1708143857.767597 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:04.35 test-cpu-determinism.woclo.exe
1708143858.822633 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:05.41 test-cpu-determinism.woclo.exe
1708143859.876830 P  %CPU     PID USER      PR  NI    VIRT    RES    SHR S  %MEM     TIME+ COMMAND
1708143859.876854 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:06.46 test-cpu-determinism.woclo.exe
1708143860.932427 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:07.52 test-cpu-determinism.woclo.exe
1708143861.986215 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:08.57 test-cpu-determinism.woclo.exe
1708143863.038816 4  99.1   83406 root       0 -20    8376   1132   1028 R   0.0   3:09.62 test-cpu-determinism.woclo.exe
1708143864.091261 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:10.67 test-cpu-determinism.woclo.exe
1708143865.143816 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:11.72 test-cpu-determinism.woclo.exe
1708143866.191057 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:12.77 test-cpu-determinism.woclo.exe
1708143867.238720 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:13.82 test-cpu-determinism.woclo.exe
1708143868.290778 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:14.87 test-cpu-determinism.woclo.exe
1708143869.341782 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:15.92 test-cpu-determinism.woclo.exe
1708143870.406854 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:16.98 test-cpu-determinism.woclo.exe
1708143871.466820 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:18.04 test-cpu-determinism.woclo.exe
1708143872.514606 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:19.09 test-cpu-determinism.woclo.exe
1708143873.562345 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:20.14 test-cpu-determinism.woclo.exe
1708143874.609468 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:21.19 test-cpu-determinism.woclo.exe
1708143875.658421 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:22.24 test-cpu-determinism.woclo.exe
1708143876.706053 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:23.29 test-cpu-determinism.woclo.exe
1708143877.753788 4  99.0   83406 root       0 -20    8376   1132   1028 R   0.0   3:24.33 test-cpu-determinism.woclo.exe
1708143878.808392 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:25.39 test-cpu-determinism.woclo.exe
1708143879.861337 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:26.45 test-cpu-determinism.woclo.exe
1708143880.914350 4  99.9   83406 root       0 -20    8376   1132   1028 R   0.0   3:27.50 test-cpu-determinism.woclo.exe
